,PERK,ATF6,XBP1S,RIDD,patient_id
1893,1.9008814784693684,0.21961860400844085,1.1858581829831703,-0.9082359750093202,5007
1894,1.8753703472128176,0.23366846051233758,1.0055410839484875,-1.0105807761567782,6030
1895,1.6558077433930363,0.22384076557328167,1.015688151019239,-1.047775955504501,5906
1896,1.9841041623862343,0.2376177836850323,1.0110847148995072,-0.9093148268050628,5982
1897,1.8031505020115404,0.19847996689088315,1.1534459627891238,-0.9673426441839069,3322
1898,1.7491156960875789,0.22962149003448284,1.1325005604652247,-0.963366195015632,5701
1899,1.8580156829979426,0.20777138489196603,1.0858701784119353,-0.926096717703736,3367
1900,1.945308442055694,0.2175983468748515,0.9968995318213238,-0.8418795789138771,A54G
1901,1.7847641550884088,0.20887075035882352,1.1697305319467142,-0.8219028420527251,4153
1902,1.7510810669656556,0.2213414186989969,0.981400888075724,-0.9092455847876316,3378
1903,1.6545502827541978,0.18768625178471893,1.004530739228449,-0.9070937990543622,5085
1904,1.9598221982821633,0.2289836245582525,1.1906101303777539,-1.1559670834939786,5399
1905,2.042192354835111,0.2153204974698685,1.1866864724715205,-0.9910412889061424,4342
1906,1.788281675867483,0.223453242864191,0.7943795626292851,-0.890993854005268,5452
1907,1.8458969666609983,0.2140915079981243,0.9771113630922712,-0.9090040942642331,4344
1908,1.8556902249915743,0.21705424507688165,1.074168088255552,-1.424358939570093,A8OX
1909,2.146701224813304,0.24171775965667888,1.1199978634367893,-1.0926820885277138,6033
1910,1.8401445363501825,0.23169561228352553,1.0106328946794447,-1.1933113690387054,3308
1911,1.8519717835789091,0.21120655402758487,0.9573961541524701,-0.8407065550370962,3428
1912,1.7631269495872322,0.22855574510864504,1.114357387914179,-0.9114931679415263,5568
1913,1.6208208601115017,0.20128451204640532,1.1421539798255984,-1.0213366354784683,5088
1914,1.7798319064742367,0.19628689418150178,0.7516018953852638,-1.0066665832107022,4619
1915,1.5930658758766727,0.21238811310983594,1.0707872105454808,-1.0883397385875109,4167
1916,1.7592861916128133,0.17770426363620473,0.9118582003042479,-0.5973594460265323,4992
1917,1.7558882960973508,0.22550899401130786,1.2106460357569395,-1.016103620445292,5671
1918,1.604756821111037,0.1924262325477199,1.0384588143539655,-1.1433143701858568,4962
1919,1.6690810887465388,0.24037395421664426,0.991609357476302,-1.037151146902481,6032
1920,1.7922892470679856,0.2320374370955355,0.992430853203585,-1.1226854389974827,5587
1921,2.041612415082267,0.21541388332266395,0.9490672762385537,-0.9459008552690253,4101
1922,1.7801237921024577,0.2572182510157097,1.017738155125535,-0.8974867133385911,3319
1923,1.8729388876072997,0.23276586708961108,1.0944014162942841,-1.0676679824690853,4854
1924,1.6626144234062505,0.22370531320706386,0.9696258044160276,-1.2107976636989741,5545
1925,1.7925869968554717,0.22415915094144073,0.8249488352788386,-0.8788379238080535,5159
1926,1.8180255295400163,0.23006456510526305,1.0334687330489938,-1.4423239827765082,3440
1927,1.810120078167891,0.22662124088291197,0.9399420228144083,-1.1292909487583374,5712
1928,1.8624205727316558,0.23638684491172365,1.3354865250711212,-0.8685838490201172,5907
1929,1.9894663448146994,0.22863670150878013,1.0166164988265614,-1.3091051523580304,4703
1930,1.7468180778694642,0.22642886846600543,0.4908750368813064,-1.187810455245024,4707
1931,1.6421011958181386,0.23593924854218137,1.3345780195007828,-0.8083648804091439,4620
1932,1.7946425071482062,0.22447157277527563,1.2928026801977954,-0.9646249799219577,4836
1933,1.6132461571627477,0.241109430183537,1.1227309729277268,-1.070384570895455,4787
1934,1.7275337485032216,0.2244841958629089,0.9732192162326438,-1.0128034312302612,4893
1935,1.8867263023908203,0.2030115989045022,1.2117849047784914,-0.9697990985269018,A4VX
1936,1.7873787648741446,0.2130543770222641,1.1171542076924852,-1.0834084388164233,4327
1937,1.7206521417122558,0.21551631999115434,0.9950427908806356,-1.0355158119032055,4918
1938,1.8834776309450199,0.22048835467882338,1.2221302199211546,-1.0694448997902364,3455
1939,1.7895713050410083,0.2166085495964353,1.0466160000849725,-0.8683749288458747,4916
1940,1.770420997493059,0.2121204395187477,1.0343420190615558,-1.1265696367177276,5115
1941,1.7888183729868143,0.2223000849988958,1.0690767533885,-0.9617135952011522,4639
1942,1.6869549537340718,0.2101946179347539,0.9624266173653393,-1.1587952017196028,4694
1943,1.7271920258716569,0.2014083977853452,1.1167148976250465,-0.7158733362144366,4847
1944,1.8154972908730251,0.19372193473339136,1.1330930445910075,-0.7638565640890347,4989
1945,1.9245655757199809,0.20525805435779776,0.9224251129200959,-0.9158601132242365,4329
1946,1.7208191745894268,0.20403341370098219,1.0967768640583837,-0.7691679410942449,3324
1947,1.8154898423486527,0.21396741513490325,1.1313330536731314,-0.9054147494361839,4864
1948,1.8214107759654572,0.22315917683297762,1.0655459028234802,-0.8464395991719017,5844
1949,1.532469494465055,0.17362150213383756,1.024569397258634,-0.6660130127011346,4841
1950,1.6230180223942263,0.21031495635796982,0.9671518163717545,-0.7707901110167802,5162
1951,1.5320046683912114,0.2102106236547409,1.156069691827399,-0.7951624484266072,4861
1952,1.3852504977002806,0.184372791683528,0.8471595615744998,-0.9964464067527801,A54E
1953,1.844681561890756,0.23535272349343628,0.9410492046302199,-1.080308427836899,4782
1954,1.804601859496795,0.1885003915160166,1.1541071538421537,-1.025555632692853,4969
1955,1.7679488558277714,0.21126977221814547,1.0014012419203482,-1.057276789636147,5181
1956,1.9906799929305588,0.21630594748023363,1.1811707536774756,-0.9052794325470509,A8OV
1957,2.190137301594157,0.2372224124342376,1.1791422327120404,-0.7637034899728977,3346
1958,2.0837096787568536,0.215588032692902,1.0564700941849938,-1.0728872911547906,3380
1959,1.808986031168699,0.19840873817711657,0.9111006179507563,-0.76594052619561,4159
1960,1.882458875188987,0.2161862074880529,0.986081588703366,-1.0656766061921796,4872
1961,1.847103510079788,0.20040809381625888,1.112257064554046,-0.8656156871181084,3426
1962,1.641029830438928,0.2037126259838888,0.9187037815085146,-0.9160575501088077,3335
1963,1.8734209652626084,0.25609142443407745,1.021701691451276,-1.0282810000773503,4857
1964,1.5676352706300047,0.19231598675901107,1.006193516554032,-1.0295429661220763,4971
1965,1.9006543580202764,0.23515273959688257,1.3398524740005515,-0.9206831125704654,5469
1966,1.8043104435232722,0.21470247355758243,1.1927508191975151,-0.8613996577025911,4964
1967,2.204955010115121,0.22626483815507162,1.162967694503517,-0.9129713098727814,A8L7
1968,1.4908508578638,0.24622193798152972,1.0964926898667835,-1.0085917548862566,5456
1969,1.716485903663713,0.210704494956019,1.0956043262154755,-1.0843698923317724,4345
1970,1.7760954085181342,0.23003077532555052,1.2117038294765075,-0.961852764691436,3425
1971,1.7535262640090317,0.22055809387538364,1.072217573376889,-0.8551856400062393,4774
1972,1.8058262678621848,0.20896694838736002,1.1023139034688547,-1.096958960799666,4801
1973,1.87672502902432,0.23452839001981204,1.0916352068172501,-0.9387013660834774,4164
1974,1.8515692640862966,0.21162370064816713,0.9804323931780099,-0.9484483516517598,4908
1975,1.807454144853221,0.2284936330499806,1.1216027399121997,-1.0391991008474861,4169
1976,1.2843275601213884,0.24169988874142076,1.093570297843334,-0.9943363514588952,4799
1977,1.9755301223693444,0.22659897575966184,1.0274853782395825,-1.0289414363744411,3387
1978,1.8708291232844225,0.21795448130747352,1.0519405199444327,-0.9072827601138889,A8OW
1979,1.7856731713004503,0.23604097789219217,1.111684319405661,-0.9304102334806095,5163
1980,1.7767466638596647,0.21909181756444987,1.1706729838616705,-1.0811543702399111,5639
1981,1.802744515270453,0.21791440751627617,1.1691902124141003,-1.0056939284016684,5199
1982,1.9440880671477827,0.23832079021278013,1.3053231035526167,-0.7979849220519046,4920
1983,1.5373188479898883,0.22258293117645378,0.9655087276150363,-0.9354398627449311,5575
1984,1.7303836361961382,0.2181791996867676,0.9572303751960018,-1.175558868310753,4871
1985,1.9533994942941704,0.2270505337376187,0.8035421654410283,-1.0995970429647932,5636
1986,1.8447709422448935,0.19956858250925594,1.0616102615827336,-0.8647703751137612,3426
1987,1.8921469620313276,0.22230044033221755,1.2581095003817642,-0.7771305825716681,5180
1988,1.8709799713188473,0.2226334774033582,1.0570917989051365,-0.8998150355611073,4102
1989,1.5380909335708597,0.22023089601809182,0.8728202561821943,-0.9115350642327416,5378
1990,1.8659412310619483,0.21028654316967244,1.0222483042706971,-0.9046372437836608,5104
1991,1.8467381743647835,0.21702666569499643,0.9831296046723921,-1.1215681115031053,3444
1992,1.821345977623223,0.20305471970979624,1.0361725771178347,-1.0487405009598172,4853
1993,1.721115816086023,0.24689694500091233,1.04291973485714,-1.0360235482933908,5466
1994,1.6260181618479177,0.21615523707128245,0.99843801664472,-0.7618371269541963,5635
1995,1.545385466330768,0.1359582601222149,1.0369056198140187,-0.6483404137328157,4642
1996,1.5110915678329508,0.22273781335732837,1.1732422885369942,-0.8687436303190008,3429
1997,1.8745381380566852,0.2142273356653972,1.1635918366196658,-0.9694783238100225,5699
1998,1.7460250036055982,0.2218731566905343,1.3399150940192022,-1.0001067794296694,4986
1999,2.049209000465628,0.21895086474210454,0.9879325455102983,-1.1394451054084422,3461
2000,1.885569808719584,0.20691454117421137,0.9733101389773589,-1.050363963957972,3431
2001,1.6389214548003235,0.20987622384342872,1.0301798865999863,-1.0297322874444785,5010
2002,1.6116167035260407,0.18052820474465198,1.0049372434993078,-1.1384285153980136,5702
2003,1.9085718105762497,0.21263123981726859,0.9833483355568934,-0.9137085995189562,4894
2004,1.7725477591778034,0.21414672587293476,0.983105944239383,-0.9251060296488639,5195
2005,1.8088290208017908,0.2234142264384844,1.139241630208451,-0.9628293781535537,4637
2006,1.861269279133306,0.21905629527577516,1.1135767204489417,-0.924066416869969,A7U6
2007,1.6992313266445223,0.2218051493205747,1.0833770836757237,-0.8365859947031651,4884
2008,1.8497223949388437,0.21059056034032922,1.008978517779778,-1.2518060137819442,4790
2009,1.7182964431146404,0.22297140414827515,1.002799540970868,-1.007884374102648,6028
2010,1.7091198125482205,0.21513130281263848,1.0837738914409716,-1.0559976683709626,4804
2011,1.7042198018862258,0.21229361117369405,1.1797773376283462,-0.9339579198758735,4822
2012,1.7102200397233251,0.22419132005474954,0.9091609775940257,-1.081117320658067,4970
2013,1.7635975911144741,0.2161901525392732,1.0980870363428872,-0.9376008769592847,4873
2014,1.7015570738525494,0.22516746625800624,1.1740006371650447,-0.8657436884705568,5102
2015,1.9620296796926153,0.21153045527444742,0.9409664245538771,-1.2220192583684093,3376
2016,1.6603201862204724,0.21497993528598094,1.19093311393046,-0.9982375057345059,4335
2017,1.8403158793798928,0.21954727664441145,1.0329901658791096,-1.0644557913791042,4644
2018,2.0903173324989437,0.17996330235281982,1.082553104831387,-0.8761381956969081,3458
2019,1.535149113966899,0.21047727863364452,1.168145447299534,-0.8660125929068547,4758
2020,1.9364216534509588,0.22700143079179844,1.1339388025522068,-0.8688058325793816,3383
2021,1.66739861213043,0.21597301348286976,0.9773754654581119,-1.0682717653874976,5200
2022,1.8896088785880176,0.19461005716106397,0.9870894362059832,-0.9522873852352938,3313
2023,2.054443510350021,0.2157280197217842,1.1051026787152827,-0.8539708292279738,4143
2024,1.800201928995535,0.23459741789100752,1.0904048325405833,-0.8074467073827357,4821
2025,2.135707932085857,0.218332505572367,1.0195321318035944,-0.8036075310309021,4845
2026,1.9151344912567403,0.23622376011243917,1.1024695209932194,-0.8247946964661422,5465
2027,1.6382826175966512,0.22854028256019976,1.0610516859145964,-0.8220669035264667,5635
2028,1.8911502589661393,0.1925845267717693,1.203804401473859,-0.7877127093951528,4875
2029,2.030936263664535,0.24655903226975873,0.9514879113411113,-0.9475939394077371,5984
2030,1.8977450250921712,0.21652392543955076,0.9787389982525778,-0.9735961342043998,5467
2031,1.9210316602494886,0.22422467548856073,0.8923314904980671,-1.2150114680668906,A563
2032,1.8843666684571811,0.2108783933326439,1.17976927766884,-0.9691315791254616,4331
2033,2.0874345818441156,0.21441512731013154,0.9851355033676924,-1.14175280418358,A6NN
2034,1.9050185824467802,0.22724242469025036,0.9942285891324716,-1.1566251472535476,6088
2035,2.2440461693948106,0.23025791971902126,1.2107161505495478,-0.7133389207763059,4352
2036,1.5856286994626974,0.1748711163680466,0.6927402681554778,-0.9683702166133915,3465
2037,1.6274390717290443,0.2076756871011863,1.1882806531082615,-1.1239652933870565,4972
2038,1.7201253125735065,0.22071765353286568,0.819442576314144,-1.2578479677018621,4795
2039,1.6688366282684737,0.21720206183605573,0.9477345620953386,-0.9733652754344537,5110
2040,1.7159465135555543,0.23142299309190206,1.0349850742805582,-0.9404392053882867,5196
2041,1.8437297570520985,0.2298789772515368,1.008550419115769,-0.8615461933988493,A54K
2042,1.9938206940151981,0.15834432122104877,0.8233550908081548,-0.7914030633930341,3427
2043,1.9469726424635878,0.2568745745718946,1.135415624636819,-0.9564992202701209,5832
2044,2.038388993719408,0.2248230541198483,1.1370241989883307,-1.239077166458146,5682
2045,1.8019633393536427,0.2135312370134575,1.0384372948461724,-1.087287513138723,4892
2046,1.795374360174163,0.23627886419442606,1.0621949788260046,-0.8472161063052382,4161
2047,1.4313737744651436,0.22527666225626933,0.9746850433191654,-0.8720758601598841,5567
2048,1.851022911991852,0.2192991688317811,0.93659641214874,-1.1784098115097863,5812
2049,1.8518028581002204,0.2034343832535154,1.1998195576464816,-0.8467488798173295,4977
2050,1.7236714546486704,0.22549261011122135,0.988090699040776,-0.8395955972469821,5194
2051,1.9314965002672644,0.21874876875454638,1.027529829313141,-1.091202328126341,5198
2052,1.7472631063000905,0.21701545824633406,1.1757797090091855,-0.9759879086758537,3320
2053,1.8932671021284142,0.22756373567480892,1.225738689863754,-1.023106310780559,4868
2054,1.951446541658531,0.2182263678647704,0.8254784409278026,-1.0576342546845239,5187
2055,1.6396225671023485,0.22057019235215594,0.9174840309345556,-1.0685393529945693,5713
2056,1.6687930974312666,0.21546750832539424,1.0909082624395454,-0.9430618542854776,4775
2057,1.6113278636982018,0.22100235823965103,1.0859630252530605,-1.1137751215455645,5566
2058,1.6494320439585624,0.22736721881062366,0.9102283840299596,-1.030456272232283,5672
2059,1.8614372062056397,0.2229827163927274,0.9929587629464354,-0.9254679860205334,5710
2060,1.9249833560277836,0.19707839325121906,1.0326761300148952,-0.9373614723232706,4811
2061,1.568749186509575,0.22170254414618296,1.3502032337416539,-1.1282198422244876,5835
2062,1.639273552915885,0.2315335497223878,0.9106899888605489,-0.8794231817991895,3454
2063,1.8224576637037002,0.22374618098832513,0.9859498944868574,-1.0342859630493297,4643
2064,2.104227184003109,0.20634166425324982,1.127966328587567,-0.9104790222850773,4988
2065,1.878043342514351,0.23787091836293023,1.0633077303831873,-0.957152275546268,5633
2066,1.7909899239038876,0.22165839805068088,1.1614917976502672,-0.7139799929836078,A54I
2067,1.7626556819111923,0.218932923371683,1.1035768586852928,-0.7163678101803161,5454
2068,1.880052306133498,0.22424033793839535,1.1284326288272308,-1.146817937917428,5095
2069,1.658528181426461,0.2130953940352997,0.9574504805352677,-1.230381157661965,5184
2070,2.311753051039074,0.23708675014213895,0.936279401584892,-0.9131901236747283,4688
2071,1.9865564997251477,0.20186932245110553,1.1358645234858475,-0.6063508068703145,4697
2072,1.7372220126676827,0.21030200791228998,1.1138627185013998,-0.8859317090066333,5168
2073,1.8955017785314943,0.21394128534910267,1.1118996894685667,-0.8114300525684188,4798
2074,1.4905204593613188,0.21080651729592104,0.9550742155581774,-1.0599590290531846,4959
2075,1.9398627733253173,0.22163466681245073,0.992973304004712,-0.9203257359759172,4148
2076,1.7087805852499176,0.22723150046015883,0.9731176183908057,-1.0564390199591758,4923
2077,1.664116013015528,0.210968664157759,0.8470205202208567,-1.2308771210034488,4994
2078,1.3233033439664394,0.2073132925075382,0.9610245826399222,-0.9265889721409628,4621
2079,1.845504544102469,0.25102209161420536,1.0611295436650459,-1.0701579627904156,4881
2080,1.5903991186473398,0.22797765227955039,0.9204449885668566,-0.9948232968461478,4781
2081,1.960882077175239,0.20408931229695854,1.086581208461168,-0.930354901296805,3460
2082,1.6708924085424788,0.22883025319986955,1.1013987463493882,-0.9925911409139208,3311
2083,1.7620609128822584,0.22326325049298032,1.009764244887616,-1.063763643597708,4160
2084,1.9568637831209175,0.208489954900066,1.081729030063843,-0.9327587520953974,4330
2085,2.1364701253381733,0.2410381593973847,1.0705686069250528,-0.9591455526308854,3382
2086,1.7409051827938808,0.20835967025579696,0.9171783370389766,-1.0317044944649165,A84U
2087,1.943911498151156,0.21284499135137874,1.1736232680251435,-0.8218671254746001,4818
2088,1.9464606774518534,0.21330923552798103,1.0406778143174091,-0.8658666588341006,3323
2089,1.7698589556277522,0.21220195617871926,1.1011850466303736,-0.9535386012964466,4766
2090,1.805658869879808,0.20412527069668093,0.9648486213302138,-0.9603851400643943,4999
2091,1.803816218011946,0.21827452260217745,0.9870997867473675,-1.0678386524174848,5705
2092,1.830695905402675,0.2172387299556836,0.9148666403337893,-1.2256212900532943,A8YJ
2093,1.7577684975533638,0.22345390532140313,1.0107244581053905,-1.131973106991617,5464
2094,1.522947547723002,0.2355783019064004,1.1285440049757367,-0.8804457367083703,5116
2095,2.222908611101657,0.2289352753944346,1.0563619565562299,-0.8315368004558124,6027
2096,1.9285451777848046,0.22186249468236854,1.1030040082423507,-0.9195432533230545,3351
2097,1.5294999524888513,0.2138803324830353,1.0589086448230955,-1.0360148941505287,3456
2098,1.704170702242937,0.22375311902132747,1.192902151488276,-1.0238950338510788,4866
2099,1.8746918756508617,0.23856438795689358,1.1158138155082251,-1.015860404040287,4895
2100,1.7670141195439877,0.21988350971086237,1.0057287830925854,-1.046406811619023,4163
2101,1.9158839412133555,0.23592496927335568,1.0489336114114884,-0.9551317867531748,4815
2102,1.7922234037792777,0.2132585719345369,1.0457933322011586,-1.0096134138577257,5176
2103,1.658221747859048,0.19804618057237644,0.8762972801056197,-0.8117092778000636,4098
2104,1.7158791277930736,0.21768292548089999,1.0810863070000214,-1.0058932279708057,4886
2105,1.894727277805477,0.2181039825269862,1.088243768010527,-0.8524127671565495,5463
2106,1.75626205943374,0.20484799637489176,1.1167166023923247,-0.8383353690467832,5170
2107,1.8614372854504577,0.21655076763491962,1.1379272361203363,-0.5902667726672776,5169
2108,1.7725477948540198,0.21542652924311442,0.9391405502062111,-1.232127259650435,4789
2109,1.8059680847673267,0.2221490450900953,1.0672926591295733,-1.0790600280242555,5700
2110,1.7136811757832928,0.2124405643029639,0.8859300113987342,-1.1900917888396345,4995
2111,2.1297072850896646,0.21631677475110392,1.1421807302302804,-1.0260619448792838,5565
2112,1.9171831175597651,0.20914550538169033,1.0040529952256771,-1.006935551929904,4349
2113,1.8516217490672249,0.2145666991450417,1.1138902458919326,-0.8726307042560197,4165
2114,1.8901420713040311,0.22009686467856265,1.067767453080405,-1.058704807210894,6093
2115,2.059113215874371,0.2465603617454876,1.0987204301474367,-1.1324163699145917,4690
2116,1.7610463868227575,0.23203643298685966,1.0502711216334693,-1.0826535775920472,4863
2117,1.996573637617225,0.23254023489147602,0.8958932892368892,-1.2049499630148253,5696
2118,1.941407523505902,0.21762139396704963,0.9636239672694613,-0.8491024153807849,3343
2119,1.9653401944832587,0.24054708931015847,0.9801738353458413,-1.0335781771762114,A54H
2120,1.875962335042633,0.22559630603483657,0.8929803702808712,-1.0467155377201485,4769
2121,1.6898255508831765,0.21894708835909774,1.091844820708024,-1.5167301898587642,3923
2122,1.3975077137144265,0.23441670571506065,0.5954322308212892,-1.380951209780721,5681
2123,1.9248350895588158,0.21428029264097906,1.006118946170736,-0.9183219712608257,4347
2124,1.6724105730894967,0.22208538853101673,0.9731132350283634,-1.3171140331758941,5581
2125,2.0691921302726146,0.2200475873136638,0.985136518292093,-0.9006335482237564,3307
2126,1.8607859057491716,0.22256893926157462,0.9826936866798588,-0.9060558856236358,5470
2127,1.746541795637097,0.20794442815297265,0.966884779629263,-1.2601661092714393,4762
2128,1.9459260175796944,0.23371851645782715,1.1375870221410707,-1.0490185807615828,5836
2129,1.8402565280898282,0.20218524063239712,0.9776655751235057,-0.9591899015838077,4761
2130,1.5769924336445895,0.21506182093498047,0.9446210311483526,-1.2587845707524257,3373
2131,1.860387326146074,0.2231757698405203,1.1274104106812293,-0.8886152467324961,A6NL
2132,1.6630743858507024,0.20644386621704836,1.23972156322866,-0.8849608778870135,3454
2133,1.8609571964511114,0.21575164084951046,0.9893168508120851,-1.2752638830597478,4907
2134,1.7979726206137452,0.23862286719891365,1.086155433038634,-1.1711643657941135,5461
2135,1.7664939433401845,0.22151238038573043,1.1395454240037572,-1.0298505076071554,5679
2136,1.9774013055229924,0.21948983910246841,1.313721442958761,-0.9029656445380585,4635
2137,2.012193592302686,0.24210461493448937,0.9913399768564914,-0.7671973038495769,5107
2138,1.820714685483666,0.2300587232610607,0.6006371368163994,-0.9082767688000877,5109
2139,1.909959977789127,0.2379307193935913,0.9437596770459122,-0.9313041403890053,5183
2140,1.786795368195248,0.2148740094449067,1.0919773379860174,-1.1501022795110218,4882
2141,1.889290402116601,0.21669784224316924,1.0630766944863645,-0.9626992596716452,4151
2142,1.4664217141858198,0.19579782198139326,0.7934148384174368,-1.0806528449187265,3451
2143,1.9499273229362393,0.23014340870510822,0.8726375244394238,-1.4394405506767547,5838
2144,1.6646901774503122,0.22396975904325467,1.077523187547646,-0.8840970204542218,4852
2145,1.7279153393298072,0.2270861291950531,1.162049728498593,-1.2231162128842286,4700
2146,1.8758635321389485,0.23592553514937323,0.9008075510992644,-0.904752496162319,5402
2147,2.048554578394581,0.23836367038622722,1.1454520662588468,-0.7750829920973139,A4VZ
2148,1.6203454940204742,0.20617549982915628,0.7730493009003375,-0.9047795770529906,3328
2149,1.9714265342490445,0.21268885648530184,1.008976529889722,-0.9779141857089599,4904
2150,1.6590922355914242,0.2286717265253701,0.973424853670383,-0.9737262146304796,5569
2151,1.948289366149207,0.21702834011748875,1.207528943063466,-0.8298302900752086,5460
2152,1.6295490526542382,0.2198797998418193,1.1218039160835855,-1.174114666268639,4859
2153,1.8007305525506279,0.21915847291362336,1.0468212653357947,-0.886113758073164,5711
2154,1.8562641069621009,0.23194310585558048,1.0694237635337087,-0.8409163989792315,5987
2155,1.6115204189842773,0.2284608950034433,0.9408299449157309,-1.068886132162411,5697
2156,1.8081566658997514,0.20986653838725958,0.8132654097219998,-0.8852664108170563,A5PC
2157,1.8009356650091277,0.21059609235663165,1.0407636062683039,-0.8884446150361178,5092
2158,1.9050223447257315,0.18648925673858685,1.1276936955722392,-0.767873062458263,4759
2159,1.8866619782834657,0.2063744804879579,0.988928976871916,-1.05626582247488,A54D
2160,1.9869347410931228,0.21680111762529544,0.9943306044234306,-1.2884802943553395,5550
2161,1.7791140904293423,0.214601121076453,0.9529927670404106,-1.0869108844112518,5589
2162,1.603586472949189,0.21901081804044475,1.0649387388693747,-0.9308360608444062,3316
2163,1.841043398051474,0.23889568533975172,1.1331473491838893,-1.0711696849688976,5905
2164,1.9078765399972575,0.20848077435480206,1.0429114367252303,-0.9262375756218619,4987
2165,1.726313020769886,0.20995203909350912,0.9890498568293513,-1.0699181830746973,5695
2166,1.6353955882455415,0.2011161662190362,0.7259912489251483,-1.2486273763664502,4756
2167,1.843164652403348,0.21301576189194207,0.9061602352608111,-0.9313567799109806,4638
2168,1.8483277168156558,0.20939034418675886,0.8767168047228575,-1.0974190238397894,3363
2169,1.5415613666931711,0.2348940653736733,1.00820246113628,-0.8289308934079247,5096
2170,1.6084609386534796,0.21715077625973292,0.8593160822456971,-1.1833786870481098,4827
2171,2.1670309413030386,0.22873322400414794,1.19038556844235,-0.9757132841794054,4860
2172,1.9589888313131054,0.2217152718414317,0.9854663065485783,-1.203269537713062,3317
2173,1.484845730836976,0.21563794554039345,1.1025664505008983,-1.0272107591849773,4807
2174,1.6971081746541488,0.2345368537252735,1.171729591042833,-0.9194228977338713,4176
2175,1.8394060274001802,0.21692696159588545,1.1540676551650595,-0.7556044491156005,5633
2176,1.9656788104617964,0.24926796052334554,1.2768595375697256,-0.8381330116411212,4354
2177,2.051132922914169,0.22785589300730946,0.9400559106362342,-1.1578816047387406,4353
2178,1.7865103517882903,0.2198723367809123,0.8936702021362043,-0.9155732956396815,4974
2179,1.6994014409818166,0.21508822417154605,0.9627477807504138,-0.8908172304398487,5692
2180,1.8416412654491539,0.22195750750784238,0.918186470560522,-1.116532588540824,4713
2181,1.6657234332907567,0.20952169830053707,1.045722258106843,-1.0234188437962386,5077
2182,1.9069193465060317,0.22542881769046813,1.2266748292674488,-0.8988111203966578,4878
2183,1.6357016919310867,0.22295308903598804,1.1417885933409826,-0.994009083670812,4846
2184,2.1613723826906472,0.21696688889134189,1.164938661745115,-0.9017969151125509,4701
2185,1.8804753639397982,0.20556381400026838,0.9832603502556925,-0.925257716874142,4154
2186,1.8750057824779836,0.2178958462856556,1.031172815174703,-1.3728806845166572,5683
2187,1.8655652936806308,0.23258085684992236,1.0769608293590869,-0.8552082852644708,4768
2188,1.8066732383415178,0.20960655106706375,1.0588073630063026,-0.8501005795013946,4973
2189,1.9388882994694596,0.22503446236024366,1.0220639196906482,-0.8784382137307627,5693
2190,1.9846923938604337,0.2283515442618184,1.5655456656559603,-0.8471028832959742,A8L8
2191,1.9622416663603952,0.21811810262645767,0.9464585761306328,-1.0818138124180805,4905
2192,1.4480676242673853,0.2136768439424624,1.051050531315822,-0.8958211649291292,4901
2193,1.814750728555514,0.2243783966561678,1.0091116161979996,-1.0647969493918028,5552
2194,1.6778628521078354,0.21562864948268207,0.9917585810585179,-0.9729900915851676,4945
2195,1.8994616295079962,0.22591050231456872,1.1364806470021747,-0.9280873708940114,5590
2196,1.8183702895356255,0.226848312598717,1.0163283384718582,-0.9231816373349777,5675
2197,1.9873384100370746,0.2047489247351679,1.0143491871486838,-0.7438208888243929,4900
2198,1.7394488170665037,0.2296135695575877,0.9661313372700275,-1.1564491937123442,4869
2199,2.0040904760013993,0.20591602418803337,0.8421198190276857,-0.9027282070999672,5084
2200,1.8910537131594307,0.20247120262312587,0.9069504417427552,-0.7699515598675059,4817
2201,1.7074341700133246,0.22335756911206606,1.2169364123286295,-0.8836272502649085,3329
2202,1.6126534198606295,0.2196610490707051,1.1753806319608473,-0.6801476124546345,4912
2203,1.726630733732239,0.20955323579175306,0.9090856023637044,-1.049171789411846,4340
2204,1.7730002963168399,0.20387184276755327,1.1780325381607009,-0.7049025085989158,3453
2205,1.6292272090486641,0.22680390014307517,0.9893249099690296,-1.1726856356143427,4640
2206,1.691097333416669,0.23027602155766566,0.9673719558815861,-0.8800009119746519,3425
2207,1.770818211906265,0.21778843254026217,1.0804193095534105,-0.9724532057419617,4968
2208,1.810015252235819,0.21222962258180797,1.1417979336772166,-0.9555342381407236,5451
2209,1.9273681002132907,0.24041327624503805,1.0018281558983846,-1.0799629425739459,4848
2210,2.0657655346255366,0.1969017440812831,1.049325224382455,-0.7443682934327333,3306
2211,1.8397312920218845,0.2220753821890444,1.0429142645900815,-0.9246491961608388,4903
2212,1.760232947604195,0.221834342997882,1.0423185205322179,-1.0157324403662422,4965
2213,1.6856150063032558,0.21913974874486986,1.0983441187996956,-0.937828679541663,5698
2214,1.9579452574352627,0.23857410818058195,1.0063185208392351,-1.0938282452349317,5677
2215,1.5545755876499578,0.231400537183927,1.1667859958951108,-1.3397015519256137,4770
2216,1.8809144823022237,0.19910971699541258,1.0064218762128587,-0.9601315405575568,4975
2217,1.7585648842471295,0.22163525798629954,1.0802498572791916,-1.34003810141724,5709
2218,1.8830447442477551,0.21704168371734528,0.9805006950365109,-1.0984246774414803,5173
2219,1.9610822037294497,0.25119188273258225,1.06918594868186,-1.2315286299498744,3347
2220,1.540217209477874,0.17998569817582108,1.131397216077653,-0.8077552072401368,5185
2221,2.0771105520410695,0.23051795834683778,1.112595557882138,-1.0384023629758359,4810
