"","CCL2","FKBP14","ACADVL","ADD1","EDEM1","HSP90B1","CUL7","WIPI1","PLA2G4B","TLN1","KLHDC3","SEC31A","XBP1","HERPUD1","DCTN1","SRPRB","HSPA5","DDX11","TATDN2","SYVN1","DNAJB11","EXTL1","ATP6V0D1","HDGF","EXTL2","CTDSP2","DDIT3","SHC1","TSPYL2","TPP1","PDIA5","EXTL3","ARFGAP1","DNAJB9","SULT1A3","DNAJC3","SERP1","IGFBP1","YIF1A","ZBTB17","LMNA","WFS1","KDELR3","CXCL8","CALR","HYOU1","GSK3A","ASNS","PREB","SSR1","CXXC1","MYDGF","PPP2R5B","GOSR2","ATF4","GFPT1","PDIA6","ATF3"
"PREB",200,980,517,21,16,1,5,176,238,134,103,196,12,233,50,549,5,90,150,432,326,222,5,135,119,818,1,883,591,527,40,39,454,511,158,143,19,195,432,643,0,11,212,532,0,3,84,36,0,464,725,1,172,228,115,315,5,48
"SSR1",834,17,238,20,243,517,516,192,349,302,357,148,477,206,39,10,407,69,931,476,731,392,168,754,67,16,541,4,3,123,122,740,145,80,89,167,3,983,145,2,45,637,4,532,832,389,769,495,464,0,9,918,130,35,579,21,919,482
"CXXC1",32,277,18,437,419,0,0,381,341,19,46,27,645,72,712,322,10,995,767,17,905,390,34,98,6,18,85,748,285,50,3,68,718,239,715,78,0,142,609,878,285,294,32,707,91,14,617,189,725,9,0,76,849,75,6,60,1,162
"MYDGF",967,812,900,52,6,741,619,876,669,279,112,428,6,152,960,48,255,1,64,67,2,331,176,8,440,736,91,316,214,709,434,192,205,325,643,262,993,398,667,461,100,22,559,34,151,576,3,135,1,918,76,0,353,974,86,534,595,93
"PPP2R5B",410,298,203,2,33,674,591,546,85,109,177,798,11,650,33,27,934,56,0,523,830,979,600,29,350,120,529,864,271,427,263,644,60,931,132,806,133,142,1,458,507,75,726,21,421,994,461,99,172,130,849,353,0,172,200,62,604,683
"GOSR2",366,50,931,10,378,946,398,633,841,76,651,806,860,510,7,25,474,213,569,704,685,815,160,840,383,52,621,26,3,358,199,759,241,107,79,758,4,804,246,29,132,718,149,742,800,931,591,160,228,35,75,974,172,0,591,283,858,861
"ATF4",906,511,511,210,296,19,203,136,268,546,990,170,967,18,905,297,13,161,912,182,224,44,31,430,296,671,1,22,15,97,413,10,703,30,370,105,709,413,183,67,259,161,263,885,458,12,856,975,115,579,6,86,200,591,0,592,191,592
"GFPT1",325,187,894,175,235,603,363,201,629,38,378,80,467,163,31,63,367,153,704,175,500,795,77,665,7,130,853,1,1,110,165,307,325,32,220,598,6,762,28,26,170,846,150,619,738,989,915,380,315,21,60,534,62,283,592,0,355,867
"PDIA6",584,450,614,888,57,127,369,417,850,84,819,470,225,3,185,211,5,2,752,43,152,58,2,233,474,316,688,5,4,493,77,55,307,21,394,18,1,951,442,24,11,809,489,113,973,92,433,801,5,919,1,595,604,858,191,355,0,270
"ATF3",835,774,126,603,567,121,655,11,417,39,907,433,703,3,897,983,129,235,958,96,134,638,0,1,85,885,349,167,0,863,643,500,482,208,786,186,630,20,692,721,9,46,526,9,89,798,3,958,48,482,162,93,683,861,592,867,270,0
